timestamp,occupancy,ambient_light
2025-04-08 19:44:19,0,16
2025-04-08 19:44:21,0,16
2025-04-08 19:44:23,0,16
2025-04-08 19:44:25,0,16
2025-04-08 19:44:27,0,16
2025-04-08 19:44:29,0,16
2025-04-08 19:44:31,0,16
2025-04-08 19:44:33,0,16
2025-04-08 19:44:35,0,16
2025-04-08 19:44:37,0,16
2025-04-08 19:44:39,0,16
2025-04-08 19:44:41,0,16
2025-04-08 19:44:43,0,16
2025-04-08 19:44:45,0,15
2025-04-08 19:44:47,0,16
2025-04-08 19:44:49,0,16
2025-04-08 19:44:51,0,15
2025-04-08 19:44:53,0,15
2025-04-08 19:44:55,0,15
2025-04-08 19:44:57,0,15
2025-04-08 19:44:59,0,15
2025-04-08 19:45:01,0,15
2025-04-08 19:45:03,0,15
2025-04-08 19:45:05,0,15
2025-04-08 19:45:07,0,15
2025-04-08 19:45:09,0,15
2025-04-08 19:45:11,0,15
2025-04-08 19:45:13,0,15
2025-04-08 19:45:15,0,15
2025-04-08 19:45:17,0,15
2025-04-08 19:45:19,0,15
2025-04-08 19:45:21,0,15
2025-04-08 19:45:23,0,15
2025-04-08 19:45:25,0,15
2025-04-08 19:45:27,0,15
2025-04-08 19:45:29,0,15
2025-04-08 19:45:31,0,15
2025-04-08 19:45:33,0,15
2025-04-08 19:45:35,0,15
2025-04-08 19:45:37,0,15
2025-04-08 19:45:39,0,15
2025-04-08 19:45:41,0,15
2025-04-08 19:45:43,0,15
2025-04-08 19:45:45,0,15
2025-04-08 19:45:47,0,15
2025-04-08 19:45:49,0,15
2025-04-08 19:45:51,0,15
2025-04-08 19:45:53,0,15
2025-04-08 19:45:55,0,15
2025-04-08 19:45:57,0,15
2025-04-08 19:45:59,0,15
2025-04-08 19:46:01,0,15
2025-04-08 19:46:03,0,15
2025-04-08 19:46:05,0,15
2025-04-08 19:46:07,0,15
2025-04-08 19:46:09,0,14
2025-04-08 19:46:11,0,15
2025-04-08 19:46:13,0,15
2025-04-08 19:46:15,0,15
2025-04-08 19:46:17,0,15
2025-04-08 19:46:19,0,15
2025-04-08 19:46:21,0,15
2025-04-08 19:46:23,0,15
2025-04-08 19:46:25,0,15
2025-04-08 19:46:27,0,15
2025-04-08 19:46:29,0,15
2025-04-08 19:46:31,0,15
2025-04-08 19:46:33,0,14
2025-04-08 19:46:35,0,15
2025-04-08 19:46:37,0,14
2025-04-08 19:46:39,0,14
2025-04-08 19:46:41,0,14
2025-04-08 19:46:43,0,15
2025-04-08 19:46:45,0,14
2025-04-08 19:46:47,0,14
2025-04-08 19:46:49,0,14
2025-04-08 19:46:51,0,14
2025-04-08 19:46:53,0,14
2025-04-08 19:46:55,0,14
2025-04-08 19:46:57,0,14
2025-04-08 19:46:59,0,14
2025-04-08 19:47:01,0,14
2025-04-08 19:47:03,0,14
2025-04-08 19:47:05,0,14
2025-04-08 19:47:07,0,14
2025-04-08 19:47:09,0,14
2025-04-08 19:47:11,0,14
2025-04-08 19:47:13,0,14
2025-04-08 19:47:15,0,14
2025-04-08 19:47:17,0,14
2025-04-08 19:47:19,0,14
2025-04-08 19:47:21,0,14
2025-04-08 19:47:23,0,14
2025-04-08 19:47:25,0,14
2025-04-08 19:47:27,0,14
2025-04-08 19:47:29,0,14
2025-04-08 19:47:31,0,14
2025-04-08 19:47:33,0,14
2025-04-08 19:47:35,0,14
2025-04-08 19:47:37,0,14
2025-04-08 19:47:39,0,14
2025-04-08 19:47:41,0,14
2025-04-08 19:47:43,0,14
2025-04-08 19:47:45,0,14
2025-04-08 19:47:47,0,14
2025-04-08 19:47:49,0,14
2025-04-08 19:47:51,0,14
2025-04-08 19:47:53,0,14
2025-04-08 19:47:55,0,14
2025-04-08 19:47:57,0,14
2025-04-08 19:47:59,0,14
2025-04-08 19:48:01,0,14
2025-04-08 19:48:03,0,14
2025-04-08 19:48:05,0,14
2025-04-08 19:48:07,0,14
2025-04-08 19:48:09,0,14
2025-04-08 19:48:11,0,14
2025-04-08 19:48:13,0,14
2025-04-08 19:48:15,0,14
2025-04-08 19:48:17,0,14
2025-04-08 19:48:19,0,14
2025-04-08 19:48:21,0,14
2025-04-08 19:48:23,0,14
2025-04-08 19:48:25,0,14
2025-04-08 19:48:27,0,14
2025-04-08 19:48:29,0,14
2025-04-08 19:48:31,0,14
2025-04-08 19:48:33,0,14
2025-04-08 19:48:35,0,14
2025-04-08 19:48:37,0,14
2025-04-08 19:48:39,0,14
2025-04-08 19:48:41,0,14
2025-04-08 19:48:44,0,14
2025-04-08 19:48:46,0,14
2025-04-08 19:48:48,0,14
2025-04-08 19:48:50,0,14
2025-04-08 19:48:52,0,14
2025-04-08 19:48:54,0,14
2025-04-08 19:48:56,0,14
2025-04-08 19:48:58,0,14
2025-04-08 19:49:00,0,14
2025-04-08 19:49:02,0,14
2025-04-08 19:49:04,0,14
2025-04-08 19:49:06,0,14
2025-04-08 19:49:08,0,14
2025-04-08 19:49:10,0,14
2025-04-08 19:49:12,0,14
2025-04-08 19:49:14,0,14
2025-04-08 19:49:16,0,14
2025-04-08 19:49:18,0,14
2025-04-08 19:49:20,0,13
2025-04-08 19:49:22,0,13
2025-04-08 19:49:24,0,14
2025-04-08 19:49:26,0,13
2025-04-08 19:49:28,0,14
2025-04-08 19:49:30,0,13
2025-04-08 19:49:32,0,14
2025-04-08 19:49:34,0,14
2025-04-08 19:49:36,0,13
2025-04-08 19:49:38,0,13
2025-04-08 19:49:40,0,13
2025-04-08 19:49:42,0,13
2025-04-08 19:49:44,0,13
2025-04-08 19:49:46,0,13
2025-04-08 19:49:48,0,13
2025-04-08 19:49:50,0,13
2025-04-08 19:49:52,0,13
2025-04-08 19:49:54,0,13
2025-04-08 19:49:56,0,13
2025-04-08 19:49:58,0,13
2025-04-08 19:50:00,0,13
2025-04-08 19:50:02,0,13
2025-04-08 19:50:04,0,13
2025-04-08 19:50:06,0,13
2025-04-08 19:50:08,0,12
