timestamp,occupancy,ambient_light
2025-04-08 20:40:12,1,8
2025-04-08 20:40:14,1,8
2025-04-08 20:40:16,1,8
2025-04-08 20:40:18,1,8
2025-04-08 20:40:20,1,8
2025-04-08 20:40:22,0,8
2025-04-08 20:40:24,0,8
2025-04-08 20:40:26,1,8
2025-04-08 20:40:28,1,8
2025-04-08 20:40:30,1,8
2025-04-08 20:40:32,1,8
2025-04-08 20:40:34,1,8
2025-04-08 20:40:36,1,8
2025-04-08 20:40:38,1,8
2025-04-08 20:40:40,1,8
2025-04-08 20:40:42,0,8
2025-04-08 20:40:44,0,8
2025-04-08 20:40:46,1,8
2025-04-08 20:40:48,1,8
2025-04-08 20:40:50,1,8
2025-04-08 20:40:52,1,8
2025-04-08 20:40:54,1,8
2025-04-08 20:40:56,1,8
2025-04-08 20:40:58,0,8
2025-04-08 20:41:00,0,8
2025-04-08 20:41:02,0,8
2025-04-08 20:41:04,0,8
2025-04-08 20:41:06,1,8
2025-04-08 20:41:08,1,8
2025-04-08 20:41:10,0,8
2025-04-08 20:41:12,0,8
2025-04-08 20:41:14,1,8
2025-04-08 20:41:16,1,8
2025-04-08 20:41:18,1,8
2025-04-08 20:41:20,1,8
2025-04-08 20:41:22,1,8
2025-04-08 20:41:24,1,8
2025-04-08 20:41:26,0,8
2025-04-08 20:41:28,0,8
2025-04-08 20:41:30,0,8
2025-04-08 20:41:32,1,8
2025-04-08 20:41:34,1,8
2025-04-08 20:41:36,1,8
2025-04-08 20:41:38,1,8
2025-04-08 20:41:40,1,8
2025-04-08 20:41:42,1,8
2025-04-08 20:41:44,1,8
2025-04-08 20:41:46,1,8
2025-04-08 20:41:48,0,8
2025-04-08 20:41:50,0,8
2025-04-08 20:41:52,0,8
2025-04-08 20:41:54,1,8
2025-04-08 20:41:56,1,8
2025-04-08 20:41:58,0,8
2025-04-08 20:42:00,0,8
2025-04-08 20:42:02,1,8
2025-04-08 20:42:04,1,8
2025-04-08 20:42:06,1,8
2025-04-08 20:42:08,1,8
2025-04-08 20:42:10,1,8
2025-04-08 20:42:12,1,8
2025-04-08 20:42:14,1,8
2025-04-08 20:42:16,1,8
2025-04-08 20:42:18,1,8
2025-04-08 20:42:20,1,8
2025-04-08 20:42:22,1,8
2025-04-08 20:42:24,1,8
2025-04-08 20:42:26,1,8
2025-04-08 20:42:28,0,8
2025-04-08 20:42:30,0,8
2025-04-08 20:42:32,1,8
2025-04-08 20:42:34,1,8
2025-04-08 20:42:36,1,8
2025-04-08 20:42:38,1,8
2025-04-08 20:42:40,1,8
2025-04-08 20:42:42,1,8
2025-04-08 20:42:44,1,8
2025-04-08 20:42:46,1,8
2025-04-08 20:42:48,1,8
2025-04-08 20:42:50,1,8
2025-04-08 20:42:52,1,8
2025-04-08 20:42:54,1,8
2025-04-08 20:42:56,0,8
2025-04-08 20:42:58,0,8
2025-04-08 20:43:00,0,8
2025-04-08 20:43:02,0,8
2025-04-08 20:43:04,0,8
2025-04-08 20:43:06,0,8
2025-04-08 20:43:08,0,8
2025-04-08 20:43:10,0,8
2025-04-08 20:43:12,0,8
2025-04-08 20:43:14,0,8
2025-04-08 20:43:16,0,8
2025-04-08 20:43:18,1,8
2025-04-08 20:43:20,1,8
2025-04-08 20:43:22,0,8
2025-04-08 20:43:24,0,8
2025-04-08 20:43:26,1,8
2025-04-08 20:43:28,0,8
2025-04-08 20:43:30,0,8
2025-04-08 20:43:32,0,8
2025-04-08 20:43:34,0,8
2025-04-08 20:43:36,0,8
2025-04-08 20:43:38,0,8
2025-04-08 20:43:40,0,8
2025-04-08 20:43:42,0,8
2025-04-08 20:43:44,0,8
2025-04-08 20:43:46,0,8
2025-04-08 20:43:48,0,8
2025-04-08 20:43:50,0,8
2025-04-08 20:43:52,1,8
2025-04-08 20:43:54,1,8
2025-04-08 20:43:56,0,8
2025-04-08 20:43:58,0,8
2025-04-08 20:44:00,1,8
2025-04-08 20:44:02,1,8
2025-04-08 20:44:04,0,8
2025-04-08 20:44:06,1,3
